id|nom|resume|video|cible|muscles_principaux|muscles_secondaires|execution|interet|variante|danger
/exercices/272|Rowing à un bras avec haltère|One Arm Dumbell Row : exercice de musculation de base pour les trapèzes.|https://www.youtube.com/v/37boTVCnrtg&hl=fr&fs=1&rel=0|Trapèzes|trapèzes,grand dorsal,grand rond,biceps,triceps (longue portion)|épaule,avant-bras,abdominaux,lombaires|Debout, buste penché en avant, le genou et la main du même côté posés sur un banc, le bas du dos légèrement cambré, l’autre main en prise neutre à un haltère, il s’agit de tirer l’haltère en lui faisant décrire un léger arc de cercle vers l’arrière à partir d’une position où le bras est pratiquement tendu. Pratiquement, car en tendant le bras, vous placeriez le triceps, sa longue portion en position de “faiblesse”. Les risques de déchirure seraient alors augmentés. C’est avant tout le mouvement de l’épaule d’avant en arrière qui conditionne l’efficacité de l’exercice et non la flexion du coude. Il est bon de noter pour finir, que comme lors de tous les exercices pour le dos, votre cage thoracique doit être “sortie” lors de la phase positive de l’exercice. Vous ne devez à aucun moment vous retrouver plat ou dos rond pendant la contraction (concentrique). Rowing à un bras avec haltère : muscles travaillés Le rowing à un bras avec haltère est avant tout un exercice pour travailler l’épaisseur du dos, c’est-à-dire les trapèzes moyens et inférieurs principalement. Néanmoins, le grand dorsal ainsi que le grand rond participeront fortement au mouvement si vous allez bien chercher vers le bas en décrochant l’épaule lors de la phase négative. Enfin, l’emploi de la prise neutre place le bras tout entier (biceps, triceps et long supinateur) dans sa position où il est le plus fort.|Le rowing à un bras avec haltère est un exercice terriblement efficace pour se construire un dos large et épais à condition de bien l’exécuter.|L’exercice peut s’effectuer les deux pieds au sol : Ainsi que sur un banc incliné, auquel cas l’accent sera véritablement mis sur les trapèzes.|Il faudra faire attention à garder le bas du dos légèrement cambré, à ne pas se contorsionner et à ne pas donner trop d’élan avec le buste en le bougeant de bas en haut. Ainsi qu’à ne pas tendre complètement le bras lors de la phase négative. Voir aussi : rowing à un bras avec haltère et exercices de musculation avec haltères pour les trapèzes sur le site musculation avec haltères
/exercices/270|Rowing à un bras à la machine|Machine One Arm Row : exercice de musculation de base pour les trapèzes.|https://www.youtube.com/v/157qrpsJ2Uw&hl=fr&fs=1&rel=0|Trapèzes|trapèzes,grand dorsal,grand rond,biceps,triceps (longue portion)|épaule,avant-bras|Assis sur la machine, le buste calé contre le support, la main en prise neutre, il s’agit de tirer la poignée à partir d’une position où le bras est pratiquement tendu. Pratiquement, car en tendant le bras, vous placeriez le triceps, sa longue portion en position de “faiblesse”. Les risques de déchirure seraient alors augmentés. C’est avant tout le mouvement de l’épaule d’avant en arrière qui conditionne l’efficacité de l’exercice et non la flexion du coude. Il est bon de noter pour finir, que comme lors de tous les exercices pour le dos, votre cage thoracique doit être “sortie” lors de la phase positive de l’exercice. Vous ne devez à aucun moment vous retrouver plat ou dos rond pendant la contraction (concentrique). Rowing à un bras à la machine : muscles travaillés Le rowing à un bras à la machine est avant tout un exercice pour travailler l’épaisseur du dos, c’est-à-dire les trapèzes moyens et inférieurs principalement. Néanmoins, le grand dorsal ainsi que le grand rond participeront fortement au mouvement si vous allez bien chercher devant en décrochant l’épaule lors de la phase négative. Enfin, l’emploi de la prise neutre place le bras tout entier (biceps, triceps et long supinateur) dans sa position où il est le plus fort. Pour finir, notons que l’on peut régler le siège plus ou moins haut afin de localiser le travail différemment.|Le rowing à un bras à la machine est un exercice terriblement efficace pour se construire un dos large et épais à condition de bien l’exécuter. De plus, l’utilisation de la position assise rend l’exercice plus confortable et donc plus efficace que la version avec haltères.|L’exercice peut s’effectuer suivant les machines en prise pronation.|Il faudra faire attention à garder le bas du dos légèrement cambré, à ne pas se contorsionner et à ne pas donner trop d’élan avec le buste en le bougeant d’avant en arrière. Ainsi qu’à ne pas tendre complètement le bras lors de la phase négative.
/exercices/267|Rowing barre à la Yates en pronation|Yates Bent Over Row : exercice de musculation de base pour les trapèzes.|https://www.youtube.com/v/FYechyPoLh4&hl=fr&fs=1&rel=0|Trapèzes|trapèzes,grand dorsal,grand rond,biceps,triceps (longue portion)|épaules,avant-bras,abdominaux,lombaires|Debout, les genoux légèrement fléchis, le buste penché en avant (à 45 degrés), le bas du dos légèrement cambré, les mains en prise pronation espacées d’une largeur légèrement supérieure à celle des épaules, il s’agit de tirer la barre vers soi, vers le bas ventre à partir d’une position où les bras sont pratiquement tendus. Pratiquement, car en tendant les bras, vous placeriez le triceps, sa longue portion en position de “faiblesse”. Les risques de déchirure seraient alors augmentés. C’est avant tout le mouvement des épaules d’avant en arrière qui conditionne l’efficacité de l’exercice et non la flexion des coudes. Il est bon de noter pour finir, que comme lors de tous les exercices pour le dos, votre cage thoracique doit être “sortie” lors de la phase positive de l’exercice. Vous ne devez à aucun moment vous retrouver plat ou dos rond pendant la contraction (concentrique). Rowing barre à la Yates en pronation : muscles travaillés Le rowing barre à la Yates en pronation est avant tout un exercice pour travailler l’épaisseur du dos, c’est-à-dire les trapèzes moyens et inférieurs principalement. Néanmoins, le grand dorsal ainsi que le grand rond participeront fortement au mouvement si vous allez bien chercher vers le bas en décrochant les épaules lors de la phase négative. De plus, l’utilisation de la prise pronation permet en général de plus solliciter ces deux derniers muscles. Enfin, les abdominaux et les lombaires interviennent pour gainer le tronc et ainsi le garder droit.|Le rowing barre à la Yates en pronation est sans doute l’un des exercices les plus efficaces pour se construire un dos épais. La position à 45 degrés permet de forcer dans une position plus confortable qu’à 90 degrés et ainsi de mieux contracter ses trapèzes.|Voir le rowing barre en pronation|La position du buste rend l’exercice légèrement moins risqué que sa version à 90 degrés. Néanmoins, les mêmes recommandations s’appliquent ici.
/exercices/268|Rowing barre à la Yates en supination|Yates Underhand Bent Over Row : exercice de musculation de base pour les trapèzes.|https://www.youtube.com/v/Fb2kwXdkdR0&hl=fr&fs=1&rel=0|Trapèzes|trapèzes,grand dorsal,grand rond,biceps,triceps (longue portion)|épaules,avant-bras,abdominaux,lombaires|Debout, les genoux légèrement fléchis, le buste penché en avant (à 45 degrés), le bas du dos légèrement cambré, les mains en prise supination espacées d’une largeur légèrement supérieure à celle des épaules, il s’agit de tirer la barre vers soi, vers le bas ventre à partir d’une position où les bras sont pratiquement tendus. Pratiquement, car en tendant les bras, vous placeriez le triceps, sa longue portion et les biceps en position de “faiblesse”. Les risques de déchirure seraient alors augmentés. C’est avant tout le mouvement des épaules d’avant en arrière qui conditionne l’efficacité de l’exercice et non la flexion des coudes. Il est bon de noter pour finir, que comme lors de tous les exercices pour le dos, votre cage thoracique doit être “sortie” lors de la phase positive de l’exercice. Vous ne devez à aucun moment vous retrouver plat ou dos rond pendant la contraction (concentrique). Rowing barre à la Yates en supination : muscles travaillés Le rowing barre à la Yates en supination est avant tout un exercice pour travailler l’épaisseur du dos, c’est-à-dire les trapèzes moyens et inférieurs principalement. Néanmoins, le grand dorsal ainsi que le grand rond participeront fortement au mouvement si vous allez bien chercher vers le bas en décrochant les épaules lors de la phase négative. Les abdominaux et les lombaires interviennent pour gainer le tronc et ainsi le garder droit. Enfin, la prise supination permet de tirer avec les coudes plus près du corps et de mieux solliciter les trapèzes inférieurs ainsi que le “bas des dorsaux”.|Le rowing barre à la Yates en supination est sans doute l’un des exercices les plus efficaces pour se construire un dos épais. La position à 45 degrés permet de forcer dans une position plus confortable qu’à 90 degrés et ainsi de mieux contracter ses trapèzes. Notons également que l’on est plus fort en prise supination qu’en prise pronation.|Si vous avez un valgus du coude , n’hésitez pas à utiliser une barre Ez : Ou des haltères. Voir aussi le rowing barre en supination|La position du buste rend l’exercice légèrement moins risqué que sa version à 90 degrés. Néanmoins, les mêmes recommandations s’appliquent ici.
/exercices/264|Rowing barre buste penché en pronation|Bent Over Row : exercice de musculation de base pour les trapèzes.|https://www.youtube.com/v/m0QYeyzNexs&hl=fr&fs=1&rel=0|Trapèzes|trapèzes,grand dorsal,grand rond,biceps,triceps (longue portion)|épaules,avant-bras,abdominaux,lombaires|Debout, les genoux légèrement fléchis, le buste penché en avant (à 90 degrés), le bas du dos légèrement cambré, les mains en prise pronation espacées d’une largeur légèrement supérieure à celle des épaules, il s’agit de tirer la barre vers soi, plus ou moins haut sur le tronc, à partir d’une position où les bras sont pratiquement tendus. Pratiquement, car en tendant les bras, vous placeriez le triceps, sa longue portion en position de “faiblesse”. Les risques de déchirure seraient alors augmentés. C’est avant tout le mouvement des épaules d’avant en arrière qui conditionne l’efficacité de l’exercice et non la flexion des coudes. Il est bon de noter pour finir, que comme lors de tous les exercices pour le dos, votre cage thoracique doit être “sortie” lors de la phase positive de l’exercice. Vous ne devez à aucun moment vous retrouver plat ou dos rond pendant la contraction (concentrique). Rowing barre en pronation : Muscles travaillés Le rowing barre en pronation est avant tout un exercice pour travailler l’épaisseur du dos, c’est-à-dire les trapèzes moyens et inférieurs principalement. Néanmoins, le grand dorsal ainsi que le grand rond participeront fortement au mouvement si vous allez bien chercher vers le bas en décrochant les épaules lors de la phase négative. De plus, l’utilisation de la prise pronation permet en général de plus solliciter ces deux derniers muscles. Enfin, les abdominaux et les lombaires interviennent pour gainer le tronc et ainsi le garder droit.|Le rowing barre en pronation est l’un des exercices les plus efficaces pour se construire un dos musclé. Néanmoins, la position buste penché à 90 degrés en fait un mouvement inconfortable pour forcer et surtout très risqué pour le bas du dos.|Voir le rowing barre à la Yates en pronation|Il s’agit d’un exercice très risqué. Il faudra faire attention à garder le buste fixe et à ne pas donner d’élan sans quoi la ou les blessures ne tarderont pas à arriver. Faîtes aussi attention à ne pas tendre complètement les bras en bas du mouvement.
/exercices/265|Rowing barre en supination|Underhand Bent Over Row : exercice de musculation de base pour les trapèzes.|https://www.youtube.com/v/s3DJYhUH_Ic&hl=fr&fs=1&rel=0|Trapèzes|trapèzes,grand dorsal,grand rond,biceps,triceps (longue portion)|épaules,avant-bras,abdominaux,lombaires|Debout, les genoux légèrement fléchis, le buste penché en avant (à 90 degrés), le bas du dos légèrement cambré, les mains en prise supination espacées d’une largeur légèrement supérieure à celle des épaules, il s’agit de tirer la barre vers soi, plus ou moins haut sur le tronc, à partir d’une position où les bras sont pratiquement tendus. Pratiquement, car en tendant les bras, vous placeriez le triceps, sa longue portion et les biceps en position de “faiblesse”. Les risques de déchirure seraient alors augmentés. C’est avant tout le mouvement des épaules d’avant en arrière qui conditionne l’efficacité de l’exercice et non la flexion des coudes. Il est bon de noter pour finir, que comme lors de tous les exercices pour le dos, votre cage thoracique doit être “sortie” lors de la phase positive de l’exercice. Vous ne devez à aucun moment vous retrouver plat ou dos rond pendant la contraction (concentrique). Rowing barre en supination : muscles travaillés Le rowing barre en supination est avant tout un exercice pour travailler l’épaisseur du dos, c’est-à-dire les trapèzes moyens et inférieurs principalement. Néanmoins, le grand dorsal et le grand rond participeront aussi fortement au mouvement surtout avec le buste aussi penché et si vous allez bien chercher vers le bas en décrochant vos épaules lors de la phase négative. Les abdominaux et les lombaires interviennent pour gainer le tronc et ainsi le garder droit. Enfin, la prise supination permet de tirer avec les coudes plus près du corps et  de mieux solliciter les trapèzes inférieurs ainsi que le “bas des dorsaux”.|Le rowing barre en supination est l’un des exercices les plus efficaces pour se construire un dos musclé. Néanmoins, la position buste penché à 90 degrés en fait un mouvement inconfortable pour forcer et surtout très risqué pour le bas du dos. Notons également que l’on est plus fort en prise supination qu’en prise pronation.|Si vous avez un valgus du coude , n’hésitez pas à utiliser une barre Ez : Ou des haltères. Voir aussi le rowing barre à la Yates en supination|Il s’agit d’un exercice très risqué. Il faudra faire attention à garder le buste fixe et à ne pas donner d’élan sans quoi la ou les blessures ne tarderont pas à arriver. Faîtes aussi attention à ne pas tendre complètement les bras en bas du mouvement.
/exercices/364|Soulevé de terre partiel avec barre|Partial Deadlift ou Rack Pull : exercice de musculation de base pour les trapèzes.|https://www.youtube.com/v/N2XiVQHDEmA&hl=fr&fs=1&rel=0|Trapèzes|Trapèzes (faisceaux moyens et inférieurs),grand rond,grand dorsal,lombaires|Ischio-jambiers,fessiers,avant-bras,trapèzes (faisceaux supérieurs),triceps (longue portion),épaules (faisceau postérieur)|Genoux fléchis, buste penché, dos droit ou légèrement cambré, barre sur les barres de sécurités plus ou moins haut par rapport à la rotule, mains écartées d’une largeur d’épaules et saisissant la barre en pronation ou prise inversée (une main en pronation, l’autre en supination), écartement des pieds légèrement inférieur à la largeur d’épaules, pieds à midi ou 11h05, il s’agit de soulever la barre en tendant les jambes et en redressant le buste. Pour les séries légères (qui ont peu d’intérêt), on inspire pendant le premier quart de la montée, on bloque la respiration durant le reste de celle-ci et le premier quart de la descente ; et on expire pendant le reste de celle-ci. Pour les séries lourdes, on inspire en bas et on bloque la respiration pendant toute la montée. Le dos ne doit jamais s’arrondir, sinon vous risquez la hernie discale. La majorité des pratiquants de force athlétique utilisent la ceinture de force au soulevé de terre partiel. Nous vous la conseillons car elle diminue les forces de cisaillement auxquelles est soumise la colonne vertébrale. Notons également qu’il convient de serrer les omoplates en fin de mouvement afin de contracter plus fortement les trapèzes moyens et inférieurs. Soulevé de terre partiel : muscles travaillés Le soulevé de terre partiel est l’un des meilleurs exercices qui soient pour épaissir votre dos. Le grand dorsal et le grand rond, ainsi que la longue portion du triceps et le faisceau postérieur des épaules interviennent à cause de la position penchée en avant. Elle étire fortement ces muscles étant donné la charge utilisée.|Le soulevé de terre partiel permet de se concentrer sur le travail du dos en éliminant pratiquement toute intervention des jambes. Cela retire du même coup une grosse part du risque que l’on confère au soulevé de terre du fait de la position moins penchée en avant.|Il est possible de varier la hauteur du soulevé de terre partiel. Cela peut être intéressant pour les powerlifters qui cherchent à travailler spécifiquement une partie du mouvement.|Le soulevé de terre partiel reste néanmoins risqué pour le dos et rappelez-vous que nous n’en avons qu’un, qui doit nous durer toute la vie. Soyez très prudent lors de vos soulevés de terre partiel et faîtes vous contrôler par quelqu’un périodiquement afin de vérifier que vous effectuez le mouvement proprement. Comme le squat et le soulevé de terre , le soulevé de terre partiel est terrible car on se sent tellement fort quand on le réalise qu’on en oublie les signaux de douleurs articulaires de notre corps et notre raison.
/exercices/260|Rowing assis à la machine|Lever Seated Row : exercice de musculation avancé pour les trapèzes.|https://www.youtube.com/v/_rDOGd71iGM&hl=fr&fs=1&rel=0|Trapèzes|trapèzes,grand dorsal,grand rond,biceps,triceps (longue portion)|épaules,avant-bras|Assis sur la machine, le buste calé contre le support, les mains en prise neutre, il s’agit d’effectuer un tirage à partir d’une position où les bras sont pratiquement tendus. Pratiquement, car en tendant les bras, vous placeriez le triceps, sa longue portion en position de “faiblesse”. Les risques de déchirure seraient alors augmentés. C’est avant tout le mouvement des épaules d’avant en arrière qui conditionne l’efficacité de l’exercice et non la flexion des coudes. Il est bon de noter pour finir, que comme lors de tous les exercices pour le dos, votre cage thoracique doit être “sortie” lors de la phase positive de l’exercice. Vous ne devez à aucun moment vous retrouvez plat ou dos rond pendant la contraction (concentrique). Rowing assis à la machine : muscles travaillés Le rowing assis à la machine est avant tout un exercice pour travailler l’épaisseur du dos, c’est-à-dire les trapèzes moyens et inférieurs principalement. Néanmoins, le grand dorsal ainsi que le grand rond participeront fortement au mouvement si vous allez bien chercher devant en décrochant les épaules lors de la phase négative. Enfin, l’emploi de la prise neutre place le bras tout entier (biceps, triceps et long supinateur) dans la position où il est le plus fort. Pour finir, notons que l’on peut régler le siège plus ou moins haut afin de localiser le travail différemment.|Le rowing assis à la machine peut éventuellement se substituer aux différentes variantes du rowing si vous avez mal au bas du dos. Néanmoins, suivant les machines, la résistance peut être plus ou moins continue ce qui rendra le mouvement plus ou moins traumatisant pour vos articulations et muscles. La position assise vous permettra aussi de forcer plus aisément par rapport aux versions buste penché en avant. Mais le dossier peut vous empêcher de respirer correctement pendant le déroulement de votre série et rend alors l’exercice moins efficace. N’hésitez pas à bien régler la hauteur du siège (si cela est possible) pour trouver la position dans laquelle vous pourrez respirer confortablement.|Suivant les machines, l’exercice peut être effectué en prise pronation.|Il faudra faire attention à garder le bas du dos légèrement cambré et à ne pas donner d’élan avec le buste en le bougeant d’avant en arrière. Ainsi qu’à ne pas tendre complètement les bras lors de la phase négative.
/exercices/273|Rowing assis à la poulie basse à un bras|Cable Seated One Arm Row : exercice de musculation avancé pour les trapèzes.|https://www.youtube.com/v/rmghp5ZhUUM&hl=fr&fs=1&rel=0|Trapèzes|trapèzes,grand dorsal,grand rond,biceps,triceps (longue portion)|épaule,avant-bras,abdominaux,lombaires|Assis au sol face à la poulie basse, les pieds à leurs emplacements, le bas du dos légèrement cambré, une poignée dans une main en prise neutre, il s’agit de la tirer vers soi plus ou moins haut sur le tronc à partir d’une position où le bras est pratiquement tendu. Pratiquement, car en tendant le bras, vous placeriez le triceps, sa longue portion en position de “faiblesse”. Les risques de déchirure seraient alors augmentés. C’est avant tout le mouvement de l’épaule d’avant en arrière qui conditionne l’efficacité de l’exercice et non la flexion du coude. Il est bon de noter pour finir, que comme lors de tous les exercices pour le dos, votre cage thoracique doit être “sortie” lors de la phase positive de l’exercice. Vous ne devez à aucun moment vous retrouver plat ou dos rond pendant la contraction (concentrique). Rowing assis à la poulie basse à un bras : muscles travaillés Le rowing assis à la poulie basse à un bras est avant tout un exercice pour travailler l’épaisseur du dos, c’est-à-dire les trapèzes moyens et inférieurs principalement. Néanmoins, le grand dorsal ainsi que le grand rond participeront fortement au mouvement si vous allez bien chercher devant en décrochant l’épaule lors de la phase négative. Enfin, l’emploi de la prise neutre place le bras tout entier (biceps, triceps et long supinateur) dans sa position où il est le plus fort.|Le caractère unilatéral de l’exercice permet de faire davantage de répétitions avec plus de charges. Cela le rend donc plus efficace que ses variantes bilatérales.|Vous pouvez utiliser une prise pronation, supination ou neutre, voir démarrer en pronation et finir en supination en fonction des avantages et inconvénients de chacune des différentes prises|Il faudra faire attention à garder le bas du dos légèrement cambrer, à ne pas se contorsionner et à ne pas donner trop d’élan avec le buste en le bougeant d’avant en arrière. Ainsi qu’à ne pas tendre complètement le bras lors de la phase négative.
/exercices/263|Rowing assis à la poulie basse en pronation|Cable Seated Row : exercice de musculation avancé pour les trapèzes.|https://www.youtube.com/v/qALjRE1HgkU&hl=fr&fs=1&rel=0|Trapèzes|trapèzes,grand dorsal,grand rond,biceps,triceps (longue portion)|épaules,avant-bras,abdominaux,lombaires|Assis sur le banc, les pieds à leurs emplacements, le bas du dos légèrement cambré, les mains en prise pronation espacées d’une largeur légèrement supérieure à celle des épaules, il s’agit de tirer la barre vers soi plus ou moins haut sur le tronc à partir d’une position où les bras sont pratiquement tendus. Pratiquement, car en tendant les bras, vous placeriez le triceps, sa longue portion en position de “faiblesse”. Les risques de déchirure seraient alors augmentés. C’est avant tout le mouvement des épaules d’avant en arrière qui conditionne l’efficacité de l’exercice et non la flexion des coudes. Il est bon de noter pour finir, que comme lors de tous les exercices pour le dos, votre cage thoracique doit être “sortie” lors de la phase positive de l’exercice. Vous ne devez à aucun moment vous retrouver plat ou dos rond pendant la contraction (concentrique). Rowing assis à la poulie basse en pronation : muscles travaillés Le rowing assis à la poulie basse en pronation est avant tout un exercice pour travailler l’épaisseur du dos, c’est-à-dire les trapèzes moyens et inférieurs principalement. Néanmoins, le grand dorsal ainsi que le grand rond participeront fortement au mouvement si vous allez bien cherchez devant en décrochant les épaules lors de la phase négative. De plus, l’utilisation de la prise pronation permet en général de plus solliciter ces deux derniers muscles.|La position assise permet de forcer plus facilement que les versions buste penché en avant. De plus, l’utilisation de la poulie permet aussi d’avoir une résistance plus continue dans le mouvement rendant le rowing assis à la poulie basse en pronation moins traumatisant pour les articulations et muscles.|L’exercice peut être effectué avec une prise plus ou moins large. Ainsi qu’avec une grande barre droite auquel cas les dorsaux seront plus recrutés :|Il faudra faire attention à garder le bas du dos légèrement cambré et à ne pas donner trop d’élan avec le buste en le bougeant d’avant en arrière. Ainsi qu’à ne pas tendre complètement les bras lors de la phase négative.
/exercices/261|Rowing assis à la poulie basse en supination|Underhand Cable Seated Row : exercice de musculation avancé pour les trapèzes.|https://www.youtube.com/v/bF7pcB6J60Y&hl=fr&fs=1&rel=0|Trapèzes|trapèzes,grand dorsal,grand rond,biceps,triceps (longue portion)|épaules,avant-bras,abdominaux,lombaires|Assis sur le banc face à la poulie basse, les pieds à leurs emplacements, le bas du dos légèrement cambré, les mains en prise supination espacées d’une largeur légèrement supérieure à celle des épaules, il s’agit de tirer la barre vers soi plus ou moins haut sur le tronc à partir d’une position où les bras sont pratiquement tendus. Pratiquement, car en tendant les bras, vous placeriez le triceps, sa longue portion et les biceps en position de “faiblesse”. Les risques de déchirure seraient alors augmentés. C’est avant tout le mouvement des épaules d’avant en arrière qui conditionne l’efficacité de l’exercice et non la flexion des coudes. Il est bon de noter pour finir, que comme lors de tous les exercices pour le dos, votre cage thoracique doit être “sortie” lors de la phase positive de l’exercice. Vous ne devez à aucun moment vous retrouver plat ou dos rond pendant la contraction (concentrique). Rowing assis à la poulie basse en supination : muscles travaillés Le rowing assis à la poulie basse en supination est avant tout un exercice pour travailler l’épaisseur du dos, c’est-à-dire les trapèzes moyens et inférieurs principalement. Néanmoins, le grand dorsal ainsi que le grand rond participeront fortement au mouvement si vous allez bien chercher devant en décrochant les épaules lors de la phase négative. Enfin, la prise supination permet de tirer avec les coudes plus près du corps et de mieux solliciter les trapèzes inférieurs ainsi que le “bas des dorsaux”.|La position assise permet de forcer plus facilement que les versions buste penché en avant. De plus, l’utilisation de la poulie permet aussi d’avoir une résistance plus continue dans le mouvement rendant le rowing assis à la poulie basse en supination moins traumatisant pour les articulations et muscles. Notons également que l’on est plus fort en prise supination qu’en prise pronation.|Si vous avez un valgus du coude , n’hésitez pas à utiliser une barre Ez : Ou à retourner la barre :|Il faudra faire attention à garder le bas du dos légèrement cambré et à ne pas donner trop d’élan avec le buste en le bougeant d’avant en arrière. Ainsi qu’à ne pas tendre complètement les bras lors de la phase négative.
/exercices/262|Rowing assis à la poulie basse prise neutre|Cable Seated Neutral Row : exercice de musculation avancé pour les trapèzes.|https://www.youtube.com/v/stp5_CXK7a4&hl=fr&fs=1&rel=0|Trapèzes|trapèzes,grand dorsal,grand rond,biceps,triceps (longue portion)|épaules,avant-bras,abdominaux,lombaires|Assis sur le banc, les pieds à leurs emplacements, le bas du dos légèrement cambré, les mains en prise neutre, il s’agit de tirer la poignée vers soi plus ou moins haut sur le tronc à partir d’une position où les bras sont pratiquement tendus. Pratiquement, car en tendant les bras, vous placeriez le triceps, sa longue portion en position de “faiblesse”. Les risques de déchirure seraient alors augmentés. C’est avant tout le mouvement des épaules d’avant en arrière qui conditionne l’efficacité de l’exercice et non la flexion des coudes. Il est bon de noter pour finir, que comme lors de tous les exercices pour le dos, votre cage thoracique doit être “sortie” lors de la phase positive de l’exercice. Vous ne devez à aucun moment vous retrouver plat ou dos rond pendant la contraction (concentrique). Rowing assis à la poulie basse prise neutre : muscles travaillés Le rowing assis à la poulie basse en prise neutre est avant tout un exercice pour travailler l’épaisseur du dos, c’est-à-dire les trapèzes moyens et inférieurs principalement. Néanmoins, le grand dorsal ainsi que le grand rond participeront fortement au mouvement si vous allez bien chercher devant en décrochant les épaules lors de la phase négative. Notons aussi que l’on est plus fort en prise neutre car le bras (biceps, triceps et long supinateur) est dans la position où il est le plus fort (meilleur compromis entre ces muscles).|La position assise permet de forcer plus facilement que les versions buste penché en avant. De plus, l’utilisation de la poulie permet aussi d’avoir une résistance plus continue dans le mouvement rendant le rowing assis à la poulie basse en prise neutre moins traumatisant pour les articulations et muscles.|L’exercice peut être effectué avec une barre permettant une prise large en prise neutre :|Il faudra faire attention à garder le bas du dos légèrement cambré et à ne pas donner trop d’élan avec le buste en le bougeant d’avant en arrière. Ainsi qu’à ne pas tendre complètement les bras lors de la phase négative.
/exercices/255|Rowing à la poulie basse sur banc incliné|Low Cable Incline Row : exercice de musculation avancé pour les trapèzes.|https://www.youtube.com/v/3yKnfSqV3CQ&hl=fr&fs=1&rel=0|Trapèzes|trapèzes,grand dorsal,grand rond,biceps,triceps (longue portion)|épaules,avant-bras,abdominaux,lombaires|Debout, les genoux légèrement fléchis, le buste calé sur le banc incliné face à une poulie basse, le bas du dos légèrement cambré, les mains en prise pronation espacées d’une largeur légèrement supérieure à celle des épaules, il s’agit de tirer la barre vers soi plus ou moins haut sur le tronc, à partir d’une position où les bras sont pratiquement tendus. Pratiquement, car en tendant les bras, vous placeriez le triceps, sa longue portion en position de “faiblesse”. Les risques de déchirure seraient alors augmentés. C’est avant tout le mouvement des épaules d’avant en arrière qui conditionne l’efficacité de l’exercice et non la flexion des coudes. Il est bon de noter pour finir, que comme lors de tous les exercices pour le dos, votre cage thoracique doit être “sortie” lors de la phase positive de l’exercice. Vous ne devez à aucun moment vous retrouver plat ou dos rond pendant la contraction (concentrique). Rowing à la poulie basse sur banc incliné : muscles travaillés Le rowing à la poulie basse sur banc incliné est avant tout un exercice pour travailler l’épaisseur du dos, c’est-à-dire les trapèzes moyens et inférieurs principalement. Néanmoins, le grand dorsal ainsi que le grand rond participeront fortement au mouvement si vous allez bien chercher devant en décrochant les épaules lors de la phase négative. De plus, l’utilisation de la prise pronation permet en général de plus solliciter ces deux derniers muscles.|Le rowing à la poulie basse sur banc incliné est un exercice pouvant se substituer aux différentes versions du rowing barre surtout pour les personnes ayant mal au bas du dos. Néanmoins, l’utilisation d’une barre réduit fortement l’amplitude du mouvement. N’hésitez pas réaliser l’exercice unilatéralement (à un bras).|L’exercice peut être effectué en prise supination auquel cas, si vous avez un valgus du coude , il faudra bien adapter votre type de barre, soit la barre Ez : Ou la barre coudée à l’envers : Ainsi que la version unilatérale, le valgus du coude est très prononcé. La prise prise neutre (serrée) peut aussi être utilisée : Ainsi qu’en version large :|Outre la position des bras lors de la phase négative, il n’existe aucun risque.
/exercices/269|Rowing à la poulie haute à un bras|High Cable One Arm Row : exercice de musculation avancé pour les trapèzes.|https://www.youtube.com/v/l0kBIXNu9w4&hl=fr&fs=1&rel=0|Trapèzes|trapèzes,grand dorsal,grand rond,biceps,triceps (longue portion)|épaule,avant-bras,abdominaux,lombaires|Assis sur un banc face à une poulie haute, les pieds de chaque côté de la poulie pour se caler, le buste plus ou moins incliné vers l’arrière, le bas du dos légèrement cambré, une poignée dans une main en prise neutre et en appui sur l’autre, il s’agit de tirer la poignée vers soi plus ou moins haut sur le tronc à partir d’une position où le bras est pratiquement tendu. Pratiquement, car en tendant le bras, vous placeriez le triceps, sa longue portion en position de” faiblesse”. Les risques de déchirure seraient alors augmentés. C’est avant tout le mouvement de l’épaule d’avant en arrière qui conditionne l’efficacité de l’exercice et non la flexion du coude. Il est bon de noter pour finir, que comme lors de tous les exercices pour le dos, votre cage thoracique doit être” sortie” lors de la phase positive de l’exercice. Vous ne devez à aucun moment vous retrouver plat ou dos rond pendant la contraction (concentrique). Rowing à la poulie haute à un bras : muscles travaillés Le rowing assis à la poulie haute à un bras est avant tout un exercice pour travailler l’épaisseur du dos, c’est-à-dire les trapèzes moyens et inférieurs principalement. Néanmoins, le grand dorsal ainsi que le grand rond participeront fortement au mouvement si vous allez bien chercher devant en décrochant l’épaule lors de la phase négative. Enfin, l’emploi de la prise neutre place le bras tout entier (biceps, triceps et long supinateur) dans sa position où il est le plus fort.|Le caractère unilatéral de l’exercice permet de faire davantage de répétitions avec plus de charges. Cela le rend donc plus efficace que ses variantes bilatérales.|Vous pouvez utiliser une prise pronation, supination ou neutre, voir démarrer en pronation et finir en supination en fonction des avantages et inconvénients de chacune des différentes prises|Il faudra faire attention à garder le bas du dos légèrement cambrer, à ne pas se contorsionner et à ne pas donner trop d’élan avec le buste en le bougeant de haut en bas. Ainsi qu’à ne pas tendre complètement le bras lors de la phase négative.
